,Tweet,Label
409,"Promoting the professionalisation of women's football in Bhutan 🇧🇹

As part of our objective to accelerate the development of women's football worldwide, FIFA held a first-ever workshop on club licensing for nine women's teams in Bhutan:",Sports
410,"@rioferdy5 Congratulations on your OBE, Rio 👏",Sports
411,"From arriving in Australia as refugees to being selected to play for the @Socceroos at the @FIFAWorldCup!

@awermabil17, @thomasdeng24 and Garang Kuol have inspirational football stories, and now they’re set to showcase their talents to the world! 🇦🇺🙌🏾

📸 @thelocalfc https://t.co/W1lzxhTX1o",Sports
412,"@OFCfootball @WgtnPhoenixFC @Domestar Great to have you with us, @Domestar!",Sports
413,"#FIFAWorldCup fever has hit Kerala 🇮🇳

Giant cutouts of Neymar, Cristiano Ronaldo and Lionel Messi popped up on a local river ahead of the tournament.

12 days to go until #Qatar2022 🏆 https://t.co/29yEKQvln5",Sports
414,"There's no feeling like receiving your call-up to the @FIFAWorldCup 🇧🇷

Look at what it means to @antony00 ❤️

https://t.co/QM09rJMizA",Sports
415,"Podolski for #Puskas? 💥

What a strike from 2014 @FIFAWorldCup winner @Podolski10 😱

Use #Puskas to share your contenders for the most spectacular goal you've seen this year! 

#MondayMotivation

https://t.co/ajCuub4e2n",Sports
416,"“As a sporting community, we need to create an environment that better supports mental well-being and mental health.”

FIFA has joined forces with @calm — the #1 App for sleep, meditation and relaxation — ahead of the upcoming @FIFAWorldCup.",Sports
417,"@BenChilwell Wishing you a speedy recovery, Ben 💔",Sports
418,"🇦🇺 🇳🇿 Ready to experience the 2023 #FIFAWWC as a volunteer ❓

🏆 Everything you need to know is right here 👇",Sports
419,"@3gerardpique Wishing you the best of luck in your retirement, Gerard 🙌",Sports
420,"After seeing his work, FIFA put Pedro and his family in touch with Panini, who are now looking at how they can make their albums more accessible.

Find out more in Living Football: https://t.co/dGTpWYvjYP",Sports
421,"Every major tournament, many football fans around the world enjoy building sticker albums, but it's not accessible to everyone.

But Pedro, a blind Brazilian schoolboy, found a way to adapt the album into braille so he could join in the fun 🙌

https://t.co/wELBeq48SP",Sports
422,"@TimoWerner @RBLeipzig @DFB_Team Gute Besserung, Timo 🙏",Sports
423,"@RBLeipzig Gute Besserung, Timo 🙏",Sports
424,@afcasiancup Incredible 👏,Sports
425,"Last month @EnockMwepu45 was forced to end his @OfficialBHAFC career following the diagnosis of a hereditary heart condition.

Today, @GelsonFernandes &amp; @FAZFootball President Andrew Kamanga visited Enock to personally present a letter from the FIFA President, a jersey and ball. https://t.co/URS69dIb17",Sports
426,Find out more about Pedro's idea on the latest episode of Living Football: https://t.co/dGTpWYvjYP,Sports
427,"Meet Pedro, the Brazilian 🇧🇷 schoolboy who is inspiring huge change.

Born blind, Pedro came up with a braille version of the Panini Qatar 2022 album so he could also enjoy football stickers.

We showed Panini his work, who are now looking at how to make the album more inclusive. https://t.co/wELBepLZEH",Sports
428,"‼️ Concussion protocols in place to keep players safe in Qatar
♻️ @marceldesailly on the importance of recycling at the @FIFAWorldCup

With just 19 days to go until the tournament, catch up on all the latest updates in this month's episode of Living Football! 📺",Sports
429,"A stunning goal to win the #SowetoDerby 💥

This strike from @KaizerChiefs’ Yusuf Maart could be one for the #Puskas list 👀

Who do you think deserves the award for the most spectacular goal of the year? Use #Puskas to share your contenders!

https://t.co/c1BtxF5FrT",Sports
430,"Women's football is on the rise 📈 

But what are the factors driving this success in leagues and at clubs? 

Check out all the key facts and figures in the second edition of the FIFA women's football benchmarking report:",Sports
431,"“After working here, I am 100% interested in working in football if I get that opportunity.”

For football-crazy Solomon Ogba, volunteering at the #U17WWC has been a life-changing experience ✨

Hear more stories from our FIFA volunteers in India:",Sports
432,"The first-ever medal-winning Nigeria under-17 women's team! 🥉

#MondayMotivation from Nigeria's Flamingos, who claimed bronze at the #U17WWC in India 👏

@NGSuper_Falcons https://t.co/jh8YN5EPXl",Sports
433,@ruthdavid90 The power of football ❤️,Sports
434,"Empowering millions of children through football ⚽️

On the day of the #U17WWC Final, FIFA President Gianni Infantino was in Navi Mumbai to launch FIFA's flagship educational programme, Football for Schools, across India 🇮🇳

@IndianFootball @dpradhanbjp @kalyanchaubey",Sports
435,@SEFutbolFem ¡Muchas felicidades! 👏,Sports
436,@NGSuper_Falcons @thenff @aysugaofficial @trendyfaith Congratulations! 👏,Sports
437,"30 incredible matches so far.
More than 150,000 fans already.
Countless memories made.
One final day of action.

The winner of the #U17WWC will be crowned on Sunday, as @SEFutbolFem take on @FCFSeleccionCol in Navi Mumbai. Best of luck to both teams! 👊",Sports
438,"A chance for youngsters to match passion with participation 🙌

This week, FIFA and @PSSI launched the first two-day Football for Schools course in Indonesia, giving children the chance to display their enthusiasm for football and empower them with valuable life skills.",Sports
439,"Five years ago today: a special #U17WC Final in India, as @England beat @SEFutbol in Kolkata 🏆

On Sunday at 15:30 (CET) in Navi Mumbai, the 2022 #U17WWC Final takes place as @FCFSeleccionCol face @SEFutbolFem. Follow @FIFAWWC for updates!",Sports
440,"Inspiring the next generation ☺️

Supported by @VisionRescue, @EnablngL and @slumsoccer, FIFA has been able to provide hundreds of young girls with an experience to remember at the #U17WWC.",Sports
441,"More title sponsors. More revenue. More written strategies. 📈

Another year of progress for women's football! 

But what factors are driving this growth? Find out in the second edition of FIFA's women's football benchmarking report:",Sports
442,"After securing a spot at their first-ever #BeachSoccerWC on Wednesday, we're sure the @EFA have got that #FridayFeeling 🤩

Today they take on Senegal in the #BSAFCON2022 Final. Good luck to both teams! 👊",Sports
443,"Participation 🤝 Education

After launching earlier this year, FIFA’s project with @ssfa_com, which uses the power of football to provide girls in South Sudan with education about menstrual health and access to much-needed hygiene products, has been supported by @UNFPASouthSudan. https://t.co/AOPpIdLuoz",Sports
444,"Follow @FIFAWWC for updates on the #U17WWC Final, taking place this Sunday at 15:30 (CET)!",Sports
445,@FCFSeleccionCol reaching the #U17WWC Final for the first time in their history 🇨🇴 https://t.co/ChNX6XQeMF,Sports
446,@NGSuper_Falcons reaching the #U17WWC semi-finals for the first time 💪 https://t.co/jNHWSy9vE2,Sports
447,"The travelling families, showing their love and support to those competing at the #U17WWC 🇮🇳

https://t.co/IdpTwGTUZr",Sports
448,The enthusiasm of the fans in India 🙌 https://t.co/gn8mgcOrgR,Sports
449,"The making of history ✅

@Tanfootball reaching the quarter-finals at their #U17WWC debut! 👏 https://t.co/TtKaMUeT0M",Sports
450,Morocco becoming the first-ever North African side to play at the #U17WWC 🇲🇦 https://t.co/pqxVhHt4At,Sports
451,"Finalists confirmed ✅

Colombia 🇨🇴 will face Spain 🇪🇸 on Sunday in the #U17WWC Final in Navi Mumbai. 

Before the champions are crowned, here's a few of our favourite moments from the competition in India 🇮🇳 so far... a thread 🧵 https://t.co/CGjiP9h44D",Sports
452,@SEFutbolFem ¡Felicidades! 🥳,Sports
453,@FCFSeleccionCol ¡Felicidades! 👏,Sports
454,"Another pioneering legacy of the #U17WWC 🇮🇳

Funded by FIFA, India's first-ever hybrid pitch in Goa has provided players at the tournament with the best possible playing conditions.

It has hosted 14 matches so far at the tournament, and will also stage this week's semi-finals 🏟",Sports
455,"165 years old 🎂

Happy birthday to the world's oldest football club, @SheffieldFC 🥳 https://t.co/HX8xXqTIpe",Sports
456,@OLReign @NWSL @LumenField 🙌,Sports
457,@VfL_Frauen Super! 💚,Sports
458,"In May, @CDunn19 gave birth to her first child. 

In September, she returned to playing professional football.

Yesterday, she scored a 93rd minute winner to send @ThornsFC through to the @NWSL Final 😱

#BeyondGreatness 👏 #MondayMotivation

https://t.co/qxcUjwUe02",Sports
459,"✨ #HappyDiwali to everyone in the football community celebrating the festival of lights! 

🪔 In India, volunteers at the #U17WWC have been getting in the #Diwali spirit:

https://t.co/zFHY7xrgWd",Sports
460,@thenff @NGSuperEagles 💚🤍,Sports
461,"@FIFAWorldCup @Pele Parabéns, @Pele! 🎉",Sports
462,@AVFCOfficial @AVFCFoundation @IngsDanny Lovely 💜,Sports
463,"""Next year we will unite the world in Australia and New Zealand, and we will unite the world in joy, because football is joy."" ⚽️🌍

FIFA President Gianni Infantino says the ninth edition of the FIFA Women's World Cup will be the biggest and best ever.",Sports
464,The draw for next year's @FIFAWWC finals is about to begin in Auckland! Watch it live:,Sports
465,"✂️ ""It is testimony of how football is alive in this part of the world""

FIFA President Gianni Infantino praised the development of football in Oceania as he cut the ribbon on @OFCfootball's new headquarters in Auckland:",Sports
466,"A warm Māori welcome for the world of football ahead of the @FIFAWWC draw! 

#BeyondGreatness",Sports
467,"@FranckRibery Congratulations on a fantastic career, Franck! 👏",Sports
468,"Reaching the #U17WWC knockout stages in your tournament debut 🙌

The nation of Tanzania 🇹🇿 has that #FridayFeeling! @TanFootball https://t.co/saSUUAIvwh",Sports
469,"""When I started as a referee. I was 12 years old. I was dreaming of the FIFA World Cup. Being here now gives me goosebumps."" ✨

Find out how FIFA helped the match officials chosen to officiate at the upcoming FIFA World Cup in Qatar to prepare 👉 https://t.co/PL3CgKFaVY https://t.co/2kVAK9F5aa",Sports
470,"Ticket sales approaching three million ✅
90+ fan attractions ✅

Today marks one month to go until the start of the @FIFAWorldCup 🏆",Sports
471,@PaulArriola @letsfcancer @FCDallas ❤️👏,Sports
472,"More history is being made at the #U17WWC in India 🇮🇳

For the first time ever at a FIFA youth tournament, 12 young volunteers have been provided with special training to support the on-site Safeguarding Team.",Sports
473,@Tanfootball @serengetigirls @FIFAWWC @CAFCLCC Incredible achievement! 👏,Sports
474,"@DiogoJota18 Wishing you all the best for your recovery, Diogo 💪",Sports
475,"A new era for women's football in Sierra Leone 🇸🇱

After being without a women's championship for three years, FIFA funds helped to launch the country's first-ever professional women's league this weekend 🙌",Sports
476,"@sandiegowavefc Love this, @alexmorgan13 💜",Sports
477,"History made in India this weekend ✅

@Tanfootball 🇹🇿 picked up their first-ever #U17WWC win on Saturday, with 16-year-old Diana Mnally scoring the first goal in the 2-1 victory against France. 

The perfect #MondayMotivation 🙌

https://t.co/6V52s6ZYx5",Sports
478,🏟️ Tens of thousands of school children will have the opportunity to watch the stars of tomorrow at the #U17WWC India 2022 🇮🇳,Sports
479,@ChelseaFC Class 👏,Sports
480,"@EnockMwepu45 @OfficialBHAFC Your story has touched so many Enock. Sending you our support and strength. This was special. 
https://t.co/OpKMdaMP4Y",Sports
